sample length
ERX1606242 747
ERX1606242 818
ERX1606243 4341
ERX1606243 710
ERX1606243 72
ERX1606244 1190
ERX1606244 3126
ERX1606244 711
ERX1606244 72
ERX1606244 747
ERX1606245 747
ERX1606246 4341
ERX1606246 72
ERX1606246 747
ERX1606247 4343
ERX1606247 72
ERX1606247 747
ERX1606248 324
ERX1606248 4441
ERX1606249 4341
ERX1606249 710
ERX1606250 4444
ERX1606250 747
ERX1606251 4455
ERX1606251 747
ERX1606251 821
ERX1606252 4455
ERX1606252 747
ERX1606252 821
ERX1606253 4455
ERX1606253 747
ERX1606253 821
ERX1606254 3459
ERX1606254 710
ERX1606255 2881
ERX1606255 747
ERX1606256 2881
ERX1606256 710
ERX1606257 710
ERX1606258 747
ERX1606259 747
ERX1606260 710
ERX1606261 710
ERX1606262 4441
ERX1606262 710
ERX1606263 710
ERX1606264 710
ERX1606265 4448
ERX1606265 710
ERX1606266 710
ERX1606267 4446
ERX1606267 710
ERX1606268 4450
ERX1606268 710
ERX1606269 747
ERX1611757 2660
ERX1611758 2660
ERX1611759 2660
ERX1611759 72
ERX1611760 4455
ERX1611760 72
ERX1611761 4456
ERX1611761 72
ERX1611762 4456
ERX1611762 72
ERX1611763 2660
ERX1611763 72
ERX1611764 2660
ERX1611764 61
ERX1611764 72
ERX1611765 1137
ERX1611766 4455
ERX1611766 72
ERX1611767 4455
ERX1611767 72
ERX1611768 4455
ERX1611768 72
ERX1611769 1424
ERX1611769 4455
ERX1611769 72
ERX1611770 1424
ERX1611770 4455
ERX1611770 72
ERX1611775 4206
ERX1611776 4206
ERX1611777 4462
ERX1611778 4462
ERX1611782 2660
ERX1611783 2660
ERX1611784 2660
ERX1611787 2660
ERX1611788 2660
ERX1611789 2660
ERX1611791 4457
ERX1611791 72
ERX1611792 4455
ERX1611792 72
ERX1611793 4455
ERX1611793 72
ERX1611795 2660
ERX1611796 2660
ERX1611796 72
ERX1611799 4455
ERX1611799 72
ERX1611800 4455
ERX1611800 72
ERX1611801 4455
ERX1611801 72
ERX1611804 4455
ERX1611804 72
ERX1611805 4455
ERX1611805 72
ERX1611806 4455
ERX1611806 72
ERX1611807 4455
ERX1611807 72
ERX1611809 2660
ERX1611810 4462
ERX1611811 4462
ERX1611813 4457
ERX1611813 72
ERX1611814 2660
ERX1611815 4455
ERX1611816 4455
ERX1611816 72
ERX1611818 4455
ERX1611818 72
ERX1611819 710
ERX1611820 4455
ERX1611820 72
ERX1611821 4456
ERX1611821 72
ERX1611822 4455
ERX1611822 72
ERX1611823 4455
ERX1611823 72
ERX1611825 4455
ERX1611825 72
ERX1611827 2660
ERX1611828 2660
ERX1611831 4455
ERX1611831 72
ERX1611832 1332
ERX1611833 4455
ERX1611833 72
ERX1611834 4455
ERX1611834 72
ERX1611836 4455
ERX1611836 72
ERX1611837 2660
ERX1611838 4457
ERX1611838 72
ERX1611839 4456
ERX1611839 72
ERX1611840 4455
ERX1611840 72
ERX1611841 4455
ERX1611841 72
ERX1611842 4455
ERX1611842 72
ERX1611843 4455
ERX1611843 72
ERX1611844 4455
ERX1611844 72
ERX1611845 4455
ERX1611845 72
ERX1611852 4462
ERX1611857 4455
ERX1611857 72
ERX1611859 4455
ERX1611859 72
ERX1611860 4455
ERX1611860 72
ERX1611861 747
ERX1611862 2660
ERX1611863 4455
ERX1611863 72
ERX1611864 4455
ERX1611864 72
ERX1611865 4455
ERX1611865 72
ERX1611867 4455
ERX1611867 72
ERX1611868 4455
ERX1611868 72
ERX1611869 4455
ERX1611869 72
ERX1611870 4456
ERX1611870 72
ERX1611871 4455
ERX1611871 72
ERX1611872 4455
ERX1611872 72
ERX1611873 4455
ERX1611873 72
ERX1611874 4455
ERX1611874 72
ERX1611875 2660
ERX1611876 2660
ERX1611877 2660
ERX1611880 4455
ERX1611880 72
ERX1611882 4455
ERX1611882 72
ERX1611884 4455
ERX1611884 72
ERX1611885 4455
ERX1611885 72
ERX1611886 4455
ERX1611886 72
ERX1611887 4455
ERX1611887 72
ERX1611888 1332
ERX1611889 1332
ERX1611890 2660
ERX1611891 4455
ERX1611891 72
ERX1611892 4457
ERX1611892 72
ERX1611893 4455
ERX1611893 72
ERX1611894 4455
ERX1611894 72
ERX1611897 2660
ERX1611898 2660
ERX1611899 1332
ERX1611900 4455
ERX1611900 72
ERX1611901 4462
ERX1611902 4462
ERX1611904 4455
ERX1611904 72
ERX1611906 4455
ERX1611906 72
ERX1611907 1332
ERX1611908 2660
ERX1611918 4455
ERX1611918 72
ERX1611920 4455
ERX1611920 72
ERX1611921 4455
ERX1611921 72
ERX1611923 2660
ERX1611924 2660
ERX1611927 2660
ERX1611929 4455
ERX1611929 72
ERX1611930 4455
ERX1611930 72
ERX1611931 4453
ERX1611931 72
ERX1611932 4453
ERX1611932 72
ERX1611934 4455
ERX1611934 72
ERX1611936 4460
ERX1611937 4457
ERX1611937 72
ERX1611939 2660
ERX1611939 72
ERX1611940 2660
ERX1611940 72
ERX1611941 1361
ERX1611941 61
ERX1611941 72
ERX1611942 2660
ERX1611942 61
ERX1611942 72
ERX1611943 4455
ERX1611943 72
ERX1611944 4455
ERX1611944 72
ERX1611946 2660
ERX1611947 3747
ERX1611948 4456
ERX1611948 72
ERX1611951 4455
ERX1611951 72
ERX1611952 72
ERX1611953 2660
ERX1611955 2660
ERX1611956 2660
ERX1611957 2660
ERX1611958 4456
ERX1611958 72
ERX1611959 4456
ERX1611959 72
ERX1611960 2660
ERX1611961 4458
ERX1611961 72
ERX1611962 4455
ERX1611962 72
ERX1611963 4456
ERX1611963 72
ERX1611964 4455
ERX1611964 72
ERX1611965 4456
ERX1611965 72
ERX1611966 4455
ERX1611966 72
ERX1611967 4457
ERX1611967 72
ERX1611968 4455
ERX1611968 72
ERX1611970 4455
ERX1611970 72
ERX1611971 2803
ERX1611972 2803
ERX1611975 2803
ERX1611976 4456
ERX1611976 72
ERX1611977 2803
ERX1611978 4455
ERX1611978 72
ERX1611982 2660
ERX1611988 2660
ERX1611988 61
ERX1611988 72
ERX1611989 4455
ERX1611989 72
ERX1611990 4456
ERX1611990 72
ERX1611991 2803
ERX1611992 4455
ERX1611992 72
ERX1611993 4455
ERX1611993 72
ERX1611997 4455
ERX1611997 72
ERX1611998 1332
ERX1611999 1332
ERX1612001 4455
ERX1612001 72
ERX1612002 4455
ERX1612002 72
ERX1612003 4455
ERX1612003 72
ERX1612004 4455
ERX1612004 72
ERX1612006 4455
ERX1612006 72
ERX1612007 3747
ERX1612008 4456
ERX1612008 72
ERX1612009 4455
ERX1612009 72
ERX1612011 1332
ERX1612012 1332
ERX1612013 3747
ERX1612020 4456
ERX1612020 72
ERX1612022 4455
ERX1612022 72
ERX1626013 2660
ERX1626014 4461
ERX1626015 4461
ERX1626018 4461
ERX1626024 3833
ERX1626025 1332
ERX1626026 2660
ERX1626027 4458
ERX1626027 72
ERX1626029 4460
ERX1626030 4456
ERX1626031 4455
ERX1626031 72
ERX1626036 3747
ERX1626037 4455
ERX1626037 72
ERX1626040 4460
ERX1626042 3747
ERX1626043 3747
ERX1626044 4455
ERX1626044 72
ERX1626045 4455
ERX1626045 72
ERX1626046 4455
ERX1626046 72
ERX1626047 4455
ERX1626047 72
ERX1626048 4455
ERX1626048 72
ERX1626049 4455
ERX1626049 72
ERX1626050 4455
ERX1626050 72
ERX1626053 4455
ERX1626053 72
ERX1626054 4455
ERX1626054 72
ERX1626055 4455
ERX1626055 72
ERX1626056 4455
ERX1626056 72
ERX1626057 4455
ERX1626057 72
ERX1626058 4455
ERX1626058 72
ERX1626059 4460
ERX1626060 4455
ERX1626060 72
ERX1626061 4455
ERX1626061 72
ERX1626062 4456
ERX1626062 72
ERX1626063 4462
ERX1626064 4457
ERX1626064 72
ERX1626065 4455
ERX1626065 72
ERX1626067 4455
ERX1626067 72
ERX1626068 4455
ERX1626068 72
ERX1626069 4455
ERX1626069 72
ERX1626070 4456
ERX1626070 72
ERX1626071 2660
ERX1626073 1332
ERX1626074 4460
ERX1626075 4461
ERX1626076 4461
ERX1626077 4462
ERX1626078 4455
ERX1626078 72
ERX1626079 3747
ERX1626080 3747
ERX1626081 4455
ERX1626081 72
ERX1626082 4460
ERX1626087 4455
ERX1626087 72
ERX1626088 4455
ERX1626088 72
ERX1626089 4455
ERX1626089 72
ERX1626092 4455
ERX1626092 72
ERX1626094 72
ERX1626096 4462
ERX1626097 2660
ERX1626101 1332
ERX1626101 2660
ERX1626102 4455
ERX1626102 72
ERX1626103 4455
ERX1626103 72
ERX1626104 4455
ERX1626104 72
ERX1626105 4455
ERX1626105 72
ERX1626107 4460
ERX1626108 4460
ERX1626109 4455
ERX1626109 72
ERX1626110 4455
ERX1626110 72
ERX1626111 4455
ERX1626111 72
ERX1626115 4455
ERX1626115 72
ERX1626116 4455
ERX1626116 72
ERX1626117 4455
ERX1626117 72
ERX1626118 4455
ERX1626118 72
ERX1626119 4460
ERX1626120 4460
ERX1626121 1332
ERX1626122 4455
ERX1626122 72
ERX1626125 4455
ERX1626125 72
ERX1626127 4460
ERX1626128 4460
ERX1626131 4462
ERX1626132 2660
ERX1626133 4460
ERX1626135 2002
ERX1626135 3747
ERX1626135 72
ERX1626140 1297
ERX1626140 2660
ERX1626141 2660
ERX1626144 4455
ERX1626144 72
ERX1626147 4455
ERX1626147 72
ERX1626148 4455
ERX1626148 72
ERX1626152 4455
ERX1626152 72
ERX1626153 4455
ERX1626153 72
ERX1626154 4455
ERX1626154 72
ERX1626156 4455
ERX1626156 72
ERX1626157 4455
ERX1626157 72
ERX1626158 4455
ERX1626158 72
ERX1626161 4455
ERX1626161 72
ERX1626162 4455
ERX1626162 72
ERX1626163 4455
ERX1626163 72
ERX1626164 4455
ERX1626164 72
ERX1626165 4455
ERX1626165 72
ERX1626168 1332
ERX1626169 1332
ERX1626170 4455
ERX1626170 72
ERX1626178 4455
ERX1626178 72
ERX1626179 4455
ERX1626179 72
ERX1626180 4455
ERX1626180 72
ERX1626181 3747
ERX1626184 4455
ERX1626184 72
ERX1626191 1424
ERX1626191 4455
ERX1626191 72
ERX1626192 2660
ERX1626193 2660
ERX1626197 2660
ERX1626198 2660
ERX1626199 4455
ERX1626199 72
ERX1626200 4455
ERX1626200 72
ERX1626201 4455
ERX1626201 72
ERX1626203 4455
ERX1626203 72
ERX1626204 2660
ERX1626211 2660
ERX1626212 4455
ERX1626212 72
ERX1626215 4455
ERX1626215 72
ERX1626216 4455
ERX1626216 72
ERX1626217 2660
ERX1626220 4455
ERX1626220 72
ERX1626224 2660
ERX1626225 4455
ERX1626225 72
ERX1626226 4455
ERX1626230 4455
ERX1626230 72
ERX1626236 4462
ERX1626238 4455
ERX1626238 72
ERX1626239 4455
ERX1626239 72
ERX1626244 4455
ERX1626244 72
ERX1626245 4456
ERX1626245 72
ERX1626249 4455
ERX1626249 72
ERX1626250 2660
ERX1626251 2660
ERX1626252 2660
ERX1626255 2660
ERX1626257 4455
ERX1626257 72
ERX1626258 4455
ERX1626258 72
ERX1626259 4455
ERX1626259 72
ERX1626260 2660
ERX1626261 2660
ERX1626262 2660
ERX1626263 2660
ERX1626266 4455
ERX1626266 72
ERX1626267 4455
ERX1626267 72
ERX1626268 4456
ERX1626268 72
ERX1626269 4455
ERX1626269 72
ERX1626271 4458
ERX1626277 4455
ERX1626277 72
ERX1626280 4455
ERX1626280 72
ERX1626282 4455
ERX1626282 72
ERX1626284 3948
ERX1626290 4455
ERX1626290 72
ERX1626291 2660
ERX1626293 1332
ERX1626294 1332
ERX1626299 4460
ERX1626300 1332
ERX1626306 4456
ERX1626306 72
ERX1626310 2660
ERX1626311 4455
ERX1626311 72
ERX1626316 4455
ERX1626316 72
ERX1626317 4455
ERX1626317 72
ERX1626318 4455
ERX1626318 72
ERX1626319 4455
ERX1626319 72
ERX1626320 2660
ERX1626320 72
ERX1626321 2660
ERX1626321 72
ERX1626322 4455
ERX1626322 72
ERX1626323 4455
ERX1626323 72
ERX1626324 2660
ERX1626325 1052
ERX1626325 2580
ERX1626325 72
ERX1626325 781
ERX1626326 4455
ERX1626326 72
ERX1626327 4461
ERX1626328 4455
ERX1626328 72
ERX1626329 4461
ERX1626330 4456
ERX1626330 72
ERX1626331 4456
ERX1626331 72
ERX1626332 4455
ERX1626332 72
ERX1628241 747
ERX1628245 710
ERX1628253 710
ERX1628256 710
ERX1628257 2799
ERX1628258 747
ERX1628260 710
ERX1628261 4442
ERX1628265 3951
ERX1628269 4441
ERX1628282 173
ERX1628287 747
ERX1628293 4441
ERX1628300 710
ERX1628301 4106
ERX1628301 710
ERX1628303 747
ERX1628309 4106
ERX1628309 710
ERX1628310 747
ERX1628311 4106
ERX1628311 710
ERX1628315 710
ERX1628318 710
ERX1628319 1214
ERX1628319 742
ERX1628324 710
ERX1628331 747
ERX1628333 710
ERX1628335 747
ERX1629343 747
ERX1629344 747
ERX1629345 747
ERX1629346 747
ERX1629347 747
ERX1647990 160
ERX164824 4458
ERX164825 4458
ERX164827 710
ERX164828 1291
ERX164828 710
ERX164829 4458
ERX164830 1291
ERX164830 4458
ERX164831 4458
ERX164832 4457
ERX164833 4458
ERX164835 4458
ERX164836 4458
ERX164837 4458
ERX164838 4458
ERX164840 4458
ERX164841 4458
ERX164843 4458
ERX164844 1352
ERX164844 3955
ERX164845 4457
ERX164846 1352
ERX164846 4457
ERX164847 4457
ERX164848 4457
ERX164849 4457
ERX164850 4458
ERX164851 4458
ERX164852 4458
ERX164853 4457
ERX164854 4458
ERX164855 4455
ERX164856 4457
ERX164857 4457
ERX164858 4458
ERX164860 4457
ERX164861 4458
ERX164862 4457
ERX164865 4458
ERX164867 4458
ERX164870 4458
ERX164871 4458
ERX164874 4458
ERX164875 4457
ERX164876 4458
ERX164877 4457
ERX164878 4458
ERX164879 4457
ERX164880 4458
ERX164883 1352
ERX164883 4457
ERX164884 4457
ERX164886 4458
ERX164887 4458
ERX164888 4458
ERX164889 1939
ERX164889 4441
ERX164890 1939
ERX164890 4441
ERX164891 1939
ERX164891 4441
ERX164891 503
ERX164891 701
ERX164892 1352
ERX164892 4457
ERX164894 1939
ERX164894 4441
ERX164896 4457
ERX164897 4457
ERX164898 4457
ERX164899 1291
ERX164899 4457
ERX164900 710
ERX164902 4441
ERX164903 1939
ERX164903 4441
ERX164904 4457
ERX164905 1352
ERX164905 1448
ERX164905 2956
ERX164906 4457
ERX164907 4458
ERX164908 1352
ERX164908 3955
ERX164909 1352
ERX164909 2956
ERX164909 656
ERX164910 1352
ERX164910 2956
ERX164910 946
ERX164911 1352
ERX164911 3955
ERX164912 4457
ERX164913 1352
ERX164913 4457
ERX164914 4457
ERX164915 4457
ERX164916 4457
ERX164917 4458
ERX164919 4457
ERX1657185 747
ERX1657187 747
ERX1657203 710
ERX1657205 343
ERX1657216 710
ERX1657218 710
ERX1657231 4441
ERX1657231 710
ERX1657236 2151
ERX1657237 747
ERX1657243 710
ERX1657247 747
ERX1657250 4458
ERX1657255 1424
ERX1657268 1144
ERX1657272 4442
ERX1657273 4442
ERX1657274 710
ERX1657278 710
ERX1657280 4448
ERX1657281 747
ERX1657284 4416
ERX1657287 708
ERX1657290 710
ERX1657292 710
ERX1657295 4446
ERX1657298 4458
ERX1657300 4206
ERX1657300 747
ERX1657302 1352
ERX1657302 2816
ERX1657302 710
ERX1657304 747
ERX1657306 4442
ERX1657313 747
ERX1657318 747
ERX1657319 917
ERX1657323 4442
ERX1657325 710
ERX1657327 747
ERX1657342 710
ERX1657343 747
ERX1657356 4442
ERX1657361 710
ERX1657363 2151
ERX1657365 747
ERX1657367 747
ERX1657368 710
ERX1657369 710
ERX1659301 747
ERX1659302 747
ERX1659307 614
ERX1659307 710
ERX1659307 739
ERX1659307 929
ERX1659308 747
ERX1659309 2046
ERX1659309 570
ERX1659309 589
ERX1659309 747
ERX1659309 815
ERX1659310 747
ERX1659311 747
ERX1659312 4441
ERX1659312 747
ERX1659313 747
ERX1659314 4441
ERX1659314 747
ERX1659315 4441
ERX1659315 747
ERX1659316 1183
ERX1659316 747
ERX1659317 747
ERX1659852 710
ERX1659853 710
ERX1659854 747
ERX1659855 747
ERX1659856 747
ERX1659857 747
ERX1659858 710
ERX1659859 710
ERX1659860 710
ERX1659861 710
ERX1659862 710
ERX1659863 747
ERX1659864 710
ERX1659865 710
ERX1659866 710
ERX1659867 710
ERX1659868 710
ERX1662323 3747
ERX1662327 4341
ERX1662327 710
ERX1662341 3747
ERX1662813 4340
ERX1662813 710
ERX1662813 72
ERX1662845 710
ERX1662846 747
ERX1662847 747
ERX1662848 2089
ERX1662848 747
ERX1662849 747
ERX1662850 747
ERX1662851 747
ERX1662852 747
ERX1662853 747
ERX1662854 747
ERX1662855 747
ERX1662856 710
ERX1662857 747
ERX1662858 747
ERX1662859 747
ERX1662860 747
ERX1662861 747
ERX1662862 747
ERX1662863 747
ERX1662864 747
ERX1662865 747
ERX1662866 747
ERX1662867 747
ERX1663946 747
ERX1666212 747
ERX1666216 747
ERX1666221 747
ERX1666223 710
ERX1666224 710
ERX1666229 710
ERX1666232 2151
ERX1666232 747
ERX1666234 747
ERX1666235 906
ERX1666242 747
ERX1666246 4445
ERX1666246 710
ERX1666252 747
ERX1666253 4445
ERX1666253 710
ERX1666267 710
ERX1666268 747
ERX1666269 747
ERX1666270 710
ERX1666271 710
ERX1666280 3456
ERX1666280 747
ERX1666284 208
ERX1666285 208
ERX1666285 747
ERX1666291 710
ERX1666295 3459
ERX1666295 710
ERX1666298 341
ERX1666298 4455
ERX1666298 488
ERX1666301 747
ERX1666302 747
ERX1666303 747
ERX1666305 1352
ERX1666315 747
ERX1666317 747
ERX1666318 3838
ERX1666318 710
ERX1666327 4445
ERX1666327 710
ERX1666333 160
ERX1666334 160
ERX1666339 710
ERX1666344 747
ERX1666347 1352
ERX1666347 4458
ERX1666350 710
ERX1666352 747
ERX1666358 747
ERX1666363 747
ERX1666367 747
ERX1666368 708
ERX1666369 747
ERX1666372 710
ERX1666382 1156
ERX1666382 1494
ERX1666382 2953
ERX1666383 1494
ERX1666388 1501
ERX1666391 4455
ERX1666396 747
ERX1666408 710
ERX1666414 4441
ERX1666415 747
ERX1666416 710
ERX1666428 710
ERX1666430 747
ERX1666431 747
ERX1666432 710
ERX1666433 4451
ERX1666435 4445
ERX1666435 710
ERX1666436 1352
ERX1666436 747
ERX1666437 747
ERX1666438 710
ERX1666441 747
ERX1666446 747
ERX1666450 710
ERX1666454 710
ERX1666467 710
ERX1666474 710
ERX1666480 747
ERX1666481 747
ERX1666487 710
ERX1666490 747
ERX1666495 747
ERX1666497 747
ERX1666498 710
ERX1666500 4422
ERX1666500 747
ERX1666501 4422
ERX1666501 747
ERX1666502 747
ERX1666512 2798
ERX1666515 710
ERX1666528 710
ERX1666531 1332
ERX1666532 1305
ERX1666541 710
ERX1666544 710
ERX1666547 710
ERX1666556 710
ERX1666559 747
ERX1666560 710
ERX1666562 710
ERX1666566 710
ERX1666570 710
ERX1666574 3113
ERX1666578 747
ERX1666581 4450
ERX1666583 747
ERX1666584 710
ERX1666592 747
ERX1666595 4442
ERX1666598 747
ERX1666599 710
ERX1666622 747
ERX1666623 747
ERX1666626 710
ERX1666627 710
ERX1666630 4455
ERX1666630 821
ERX1666637 710
ERX1666640 1420
ERX1666640 747
ERX1666641 747
ERX1666642 760
ERX1666649 710
ERX1666650 760
ERX1666652 760
ERX1666653 821
ERX1666654 710
ERX1666654 821
ERX1666655 4451
ERX1666667 710
ERX1667235 4455
ERX1667236 4455
ERX1667237 4457
ERX1667239 4455
ERX1667241 710
ERX1667242 3699
ERX1667242 710
ERX1667248 4441
ERX1667248 747
ERX1667249 4441
ERX1667249 710
ERX1667255 4455
ERX1667256 4455
ERX1667257 4457
ERX1667259 4455
ERX1667260 4457
ERX1667304 4455
ERX1667305 4457
ERX1667336 4455
ERX1667337 4455
ERX1667338 4455
ERX1667339 4455
ERX1667340 4455
ERX1667345 4455
ERX1667346 4455
ERX1667347 4457
ERX1667348 4455
ERX1667353 710
ERX1667354 710
ERX1667355 710
ERX1667356 747
ERX1667357 3699
ERX1667357 710
ERX1667358 3700
ERX1667358 710
ERX1667359 3699
ERX1667359 710
ERX1667360 3699
ERX1667360 710
ERX1667381 4441
ERX1667381 710
ERX1667382 4441
ERX1667382 747
ERX1667399 4441
ERX1667399 747
ERX1667400 4441
ERX1667400 710
ERX1667401 4441
ERX1667401 747
ERX1667402 4441
ERX1667402 747
ERX1667403 4441
ERX1667403 747
ERX1667404 4441
ERX1667404 710
ERX1668473 710
ERX1668474 3699
ERX1668474 710
ERX1668603 4441
ERX1668603 710
ERX1668604 4441
ERX1668604 710
ERX1703888 710
ERX1703889 747
ERX1703890 747
ERX1703891 747
ERX1703892 747
ERX1703893 747
ERX1703894 710
ERX1703895 710
ERX1703896 747
ERX1703897 710
ERX1703898 710
ERX1703899 747
ERX1703900 747
ERX1703901 747
ERX1703902 710
ERX1703903 710
ERX1703904 747
ERX1703905 747
ERX1703906 747
ERX1703907 710
ERX1703908 747
ERX1703909 747
ERX1703910 747
ERX1703911 710
ERX1703912 710
ERX1703913 710
ERX1703914 747
ERX1708406 835
ERX1708408 835
ERX1708410 1352
ERX1708412 835
ERX1708413 835
ERX1708414 1352
ERX1708416 835
ERX1711202 710
ERX1711210 747
ERX1711213 747
ERX1711215 747
ERX1711220 710
ERX1711221 710
ERX1711224 747
ERX1711225 710
ERX1711226 710
ERX1711227 710
ERX1711228 747
ERX1711229 747
ERX1711236 710
ERX1711238 747
ERX1711242 2067
ERX1711243 747
ERX1711247 710
ERX1711248 747
ERX1711249 747
ERX1711256 710
ERX1711257 747
ERX1711262 747
ERX1711263 710
ERX1711267 710
ERX1711268 747
ERX1711273 747
ERX1711274 747
ERX1711278 710
ERX1711279 710
ERX1711280 747
ERX1711282 710
ERX1711283 747
ERX1711284 710
ERX1711292 3805
ERX1711295 3833
ERX1711298 4106
ERX1711298 710
ERX1711299 4445
ERX1711299 710
ERX1711300 4441
ERX1711301 4441
ERX1711301 710
ERX1711304 4447
ERX1711304 710
ERX1711307 4445
ERX1711307 710
ERX1711309 4456
ERX1711315 747
ERX1711323 4463
ERX1711326 1332
ERX1711345 4457
ERX1711350 710
ERX1711355 747
ERX1711356 918
ERX1711360 3877
ERX1711360 710
ERX1711364 747
ERX1711365 488
ERX1711365 785
ERX1711366 710
ERX1711371 4441
ERX1711373 4448
ERX1711377 747
ERX1711388 710
ERX1711389 747
ERX1711405 710
ERX1711419 710
ERX1711423 710
ERX1711429 710
ERX1711434 747
ERX1711436 710
ERX1711447 747
ERX1711461 710
ERX1751622 1021
ERX1751622 1492
ERX1751622 746
ERX1751622 982
ERX1751623 4275
ERX1751624 4456
ERX1751625 4445
ERX1751626 1795
ERX1751626 2628
ERX1751626 821
ERX1751627 4455
ERX1751629 3528
ERX1751629 670
ERX1751629 821
ERX1751630 4455
ERX1751631 4455
ERX1751632 1050
ERX1751632 1244
ERX1751632 3035
ERX1751633 4455
ERX1751634 4088
ERX1751635 3674
ERX1751635 726
ERX1751636 1081
ERX1751636 3666
ERX1751636 723
ERX1751637 4254
ERX1751639 3651
ERX1751639 745
ERX1751641 3649
ERX1751641 537
ERX1751642 3486
ERX1751642 605
ERX1751642 821
ERX1751643 1056
ERX1751643 1559
ERX1751643 2559
ERX1751643 535
ERX1751644 4231
ERX1751645 4219
ERX1751646 3664
ERX1751646 543
ERX1751647 3666
ERX1751647 728
ERX1751648 4126
ERX1751648 821
ERX1751649 3659
ERX1751649 500
ERX1751650 4455
ERX1751651 4457
ERX1751652 4457
ERX1751653 4280
ERX1751654 4455
ERX1751655 4455
ERX1751656 4455
ERX1751657 4457
ERX1770357 1305
ERX1770378 158
ERX1770379 158
ERX1770380 158
ERX1770381 158
ERX1770381 821
ERX1770383 158
ERX1770384 158
ERX1770385 1494
ERX1770385 158
ERX1770386 158
ERX1770387 158
ERX1770388 158
ERX1770389 158
ERX1782572 4441
ERX1782572 710
ERX1782573 710
ERX1782574 747
ERX1782575 747
ERX1782576 747
ERX1782577 710
ERX1782578 747
ERX1782579 747
ERX1782580 747
ERX1782581 747
ERX1782582 747
ERX1782583 747
ERX1782584 747
ERX1782585 747
ERX1782586 747
ERX1785571 4346
ERX1785573 710
ERX1785581 710
ERX1785588 710
ERX1785589 4459
ERX1785591 747
ERX1785592 711
ERX1785596 710
ERX1785597 710
ERX1785598 710
ERX1785599 747
ERX1785605 747
ERX1785608 747
ERX1785610 1352
ERX1785610 1683
ERX1785612 4460
ERX1785613 72
ERX1785614 710
ERX1785615 747
ERX1785616 747
ERX1785617 747
ERX1785618 1108
ERX1785618 4441
ERX1785620 747
ERX1785622 4441
ERX1785622 710
ERX1785625 710
ERX1785626 710
ERX1785627 747
ERX1785633 4441
ERX1785633 747
ERX1785634 747
ERX1785635 710
ERX1785639 710
ERX1785642 747
ERX1785643 4441
ERX1785643 710
ERX1785645 747
ERX1785646 747
ERX1785647 747
ERX1785648 710
ERX1785650 710
ERX1785651 710
ERX1785653 710
ERX1785654 952
ERX1785657 2151
ERX1785658 4441
ERX1785658 747
ERX1785659 710
ERX1785669 710
ERX1785671 4446
ERX1785671 710
ERX1785675 4441
ERX1785675 747
ERX1785676 710
ERX1785677 710
ERX1785678 4459
ERX1785681 4460
ERX1785682 56
ERX1785682 747
ERX1785683 710
ERX1785686 710
ERX1785696 747
ERX1785703 710
ERX1785712 4442
ERX1785715 4441
ERX1785720 747
ERX1785725 4447
ERX1785725 710
ERX1785726 4448
ERX1785726 710
ERX1785730 4450
ERX1785730 710
ERX1785744 710
ERX1785747 710
ERX178824 710
ERX178831 2796
ERX178832 4450
ERX178832 710
ERX178837 4441
ERX178840 710
ERX178842 341
ERX178842 488
ERX178849 710
ERX178855 1147
ERX178855 3873
ERX178867 710
ERX178890 4457
ERX178894 710
ERX178904 173
ERX178914 4106
ERX178914 710
ERX1793767 4460
ERX1793784 4460
ERX1793796 710
ERX1793829 710
ERX1793844 4446
ERX1793844 710
ERX1793853 1417
ERX1793861 710
ERX1793884 2816
ERX1793887 710
ERX1793896 1181
ERX1793898 4460
ERX1793899 4460
ERX1793902 4460
ERX1793904 4460
ERX1793907 4459
ERX1793908 4460
ERX1793911 4460
ERX1793912 4460
ERX1793914 4460
ERX1793919 4460
ERX1793926 4441
ERX1793929 747
ERX1793931 4441
ERX1793933 1338
ERX1793933 2952
ERX1793933 72
ERX1793933 747
ERX1793934 710
ERX1793935 710
ERX1793936 710
ERX1793937 710
ERX1793938 710
ERX1793939 747
